return_id,order_id,product_id,reason
RET015806,ORD00235381,PROD01008,Wrong item received
RET015809,ORD00235403,PROD01020,Size/compatibility issue
RET015811,ORD00235475,PROD01039,Better price available
RET015816,ORD00235525,PROD01009,Product not as described
RET015820,ORD00235568,PROD01052,Changed mind
RET015823,ORD00235609,PROD01002,Ordered by mistake
RET015824,ORD00235609,PROD01032,Damaged during shipping
RET015827,ORD00235639,PROD01059,Wrong item received
RET015835,ORD00235757,PROD01031,Ordered by mistake
RET015841,ORD00235799,PROD01029,Quality issues
RET015842,ORD00235809,PROD01041,Wrong item received
RET015843,ORD00235811,PROD01032,Quality issues
RET015845,ORD00235856,PROD01016,Defective product
RET015851,ORD00235934,PROD01028,Late delivery
RET015854,ORD00236010,PROD01044,Better price available
RET015859,ORD00236119,PROD01013,Ordered by mistake
RET015881,ORD00236358,PROD01040,Changed mind
RET015885,ORD00236417,PROD01045,Quality issues
RET015890,ORD00236455,PROD01034,Ordered by mistake
RET015901,ORD00236582,PROD01040,Late delivery
RET015903,ORD00236591,PROD01025,Late delivery
RET015906,ORD00236611,PROD01014,Wrong item received
RET015921,ORD00236835,PROD01023,Quality issues
RET015923,ORD00236849,PROD01003,Ordered by mistake
RET015925,ORD00236871,PROD01064,Changed mind
RET015927,ORD00236891,PROD01061,Quality issues
RET015930,ORD00236914,PROD01032,Defective product
RET015938,ORD00237048,PROD01039,Wrong item received
RET015940,ORD00237085,PROD01010,Ordered by mistake
RET015950,ORD00237194,PROD01021,Size/compatibility issue
RET015951,ORD00237201,PROD01012,Damaged during shipping
RET015952,ORD00237204,PROD01008,Product not as described
RET015953,ORD00237207,PROD01008,Damaged during shipping
RET015956,ORD00237219,PROD01040,Product not as described
RET015959,ORD00237250,PROD01025,Wrong item received
RET015967,ORD00237361,PROD01061,Late delivery
RET015968,ORD00237361,PROD01043,Size/compatibility issue
RET015972,ORD00237379,PROD01020,Size/compatibility issue
RET015974,ORD00237393,PROD01042,Better price available
RET015975,ORD00237411,PROD01055,Damaged during shipping
RET015992,ORD00237618,PROD01012,Product not as described
RET016000,ORD00237697,PROD01002,Late delivery
RET016009,ORD00237822,PROD01044,Size/compatibility issue
RET016030,ORD00237957,PROD01014,Quality issues
RET016031,ORD00237970,PROD01013,Late delivery
RET016035,ORD00238009,PROD01010,Wrong item received
RET016036,ORD00238009,PROD01001,Ordered by mistake
RET016051,ORD00238163,PROD01040,Product not as described
RET016054,ORD00238182,PROD01013,Quality issues
RET016055,ORD00238184,PROD01028,Defective product
RET016056,ORD00238184,PROD01024,Size/compatibility issue
RET016059,ORD00238239,PROD01048,Ordered by mistake
RET016064,ORD00238332,PROD01043,Damaged during shipping
RET016072,ORD00238511,PROD01004,Damaged during shipping
RET016087,ORD00238711,PROD01062,Late delivery
RET016097,ORD00238827,PROD01057,Changed mind
RET016098,ORD00238845,PROD01030,Defective product
RET016100,ORD00238868,PROD01003,Late delivery
RET016108,ORD00238961,PROD01040,Quality issues
RET016109,ORD00238976,PROD01011,Product not as described
RET016111,ORD00239012,PROD01003,Size/compatibility issue
RET016129,ORD00239264,PROD01053,Better price available
RET016131,ORD00239279,PROD01031,Size/compatibility issue
RET016153,ORD00239478,PROD01029,Product not as described
RET016155,ORD00239490,PROD01064,Damaged during shipping
RET016157,ORD00239530,PROD01001,Defective product
RET016161,ORD00239550,PROD01018,Size/compatibility issue
RET016173,ORD00239707,PROD01039,Size/compatibility issue
RET016174,ORD00239728,PROD01049,Damaged during shipping
RET016176,ORD00239764,PROD01045,Damaged during shipping
RET016184,ORD00239818,PROD01020,Size/compatibility issue
RET016191,ORD00239866,PROD01026,Product not as described
RET016197,ORD00239945,PROD01062,Size/compatibility issue
RET016198,ORD00239949,PROD01007,Wrong item received
RET016200,ORD00239970,PROD01006,Late delivery
RET016204,ORD00240012,PROD01033,Better price available
RET016208,ORD00240059,PROD01053,Product not as described
RET016217,ORD00240123,PROD01047,Late delivery
RET016226,ORD00240209,PROD01054,Damaged during shipping
RET016229,ORD00240246,PROD01059,Size/compatibility issue
RET016237,ORD00240341,PROD01017,Ordered by mistake
RET016247,ORD00240416,PROD01028,Ordered by mistake
RET016249,ORD00240425,PROD01035,Wrong item received
RET016250,ORD00240425,PROD01060,Wrong item received
RET016256,ORD00240501,PROD01013,Changed mind
RET016259,ORD00240508,PROD01027,Changed mind
RET016265,ORD00240573,PROD01022,Better price available
RET016268,ORD00240593,PROD01015,Changed mind
RET016278,ORD00240721,PROD01013,Quality issues
RET016307,ORD00241117,PROD01046,Wrong item received
RET016317,ORD00241235,PROD01031,Damaged during shipping
RET016318,ORD00241238,PROD01022,Size/compatibility issue
RET016319,ORD00241242,PROD01024,Late delivery
RET016323,ORD00241254,PROD01056,Late delivery
RET016336,ORD00241427,PROD01014,Defective product
RET016338,ORD00241468,PROD01058,Better price available
RET016344,ORD00241568,PROD01022,Wrong item received
RET016346,ORD00241591,PROD01044,Damaged during shipping
RET016350,ORD00241628,PROD01030,Damaged during shipping
RET016351,ORD00241629,PROD01056,Ordered by mistake
RET016360,ORD00241779,PROD01032,Damaged during shipping
RET016366,ORD00241882,PROD01032,Product not as described
RET016374,ORD00241986,PROD01003,Wrong item received
RET016377,ORD00242002,PROD01006,Product not as described
RET016378,ORD00242009,PROD01030,Defective product
RET016386,ORD00242073,PROD01023,Better price available
RET016390,ORD00242139,PROD01026,Better price available
RET016395,ORD00242222,PROD01023,Size/compatibility issue
RET016400,ORD00242261,PROD01047,Better price available
RET016401,ORD00242287,PROD01060,Wrong item received
RET016412,ORD00242443,PROD01056,Defective product
RET016419,ORD00242532,PROD01052,Late delivery
RET016423,ORD00242568,PROD01052,Quality issues
RET016428,ORD00242619,PROD01020,Better price available
RET016437,ORD00242733,PROD01041,Changed mind
RET016441,ORD00242750,PROD01050,Damaged during shipping
RET016442,ORD00242759,PROD01050,Late delivery
RET016445,ORD00242776,PROD01023,Defective product
RET016455,ORD00242882,PROD01047,Defective product
RET016457,ORD00242888,PROD01053,Quality issues
RET016464,ORD00242962,PROD01031,Defective product
RET016466,ORD00242980,PROD01031,Late delivery
RET016467,ORD00242983,PROD01045,Product not as described
RET016477,ORD00243105,PROD01028,Defective product
RET016486,ORD00243194,PROD01016,Defective product
RET016489,ORD00243222,PROD01044,Better price available
RET016512,ORD00243470,PROD01040,Changed mind
RET016519,ORD00243526,PROD01040,Size/compatibility issue
RET016527,ORD00243649,PROD01058,Damaged during shipping
RET016537,ORD00243761,PROD01024,Product not as described
RET016543,ORD00243884,PROD01009,Product not as described
RET016544,ORD00243894,PROD01008,Product not as described
RET016551,ORD00243999,PROD01060,Changed mind
RET016554,ORD00244039,PROD01011,Product not as described
RET016558,ORD00244084,PROD01018,Late delivery
RET016562,ORD00244159,PROD01005,Ordered by mistake
RET016563,ORD00244165,PROD01036,Quality issues
RET016565,ORD00244189,PROD01031,Late delivery
RET016566,ORD00244211,PROD01049,Ordered by mistake
RET016577,ORD00244346,PROD01061,Better price available
RET016582,ORD00244382,PROD01005,Quality issues
RET016586,ORD00244416,PROD01047,Damaged during shipping
RET016589,ORD00244435,PROD01011,Wrong item received
RET016592,ORD00244538,PROD01026,Quality issues
RET016593,ORD00244541,PROD01015,Product not as described
RET016596,ORD00244557,PROD01030,Size/compatibility issue
RET016607,ORD00244684,PROD01001,Defective product
RET016610,ORD00244737,PROD01028,Better price available
RET016623,ORD00244803,PROD01061,Better price available
RET016633,ORD00244916,PROD01001,Damaged during shipping
RET016634,ORD00244916,PROD01014,Late delivery
RET016636,ORD00244934,PROD01049,Product not as described
RET016638,ORD00244946,PROD01019,Size/compatibility issue
RET016640,ORD00244978,PROD01037,Defective product
RET016663,ORD00245221,PROD01030,Damaged during shipping
RET016674,ORD00245322,PROD01013,Defective product
RET016683,ORD00245411,PROD01028,Ordered by mistake
RET016701,ORD00245601,PROD01036,Ordered by mistake
RET016702,ORD00245601,PROD01003,Quality issues
RET016703,ORD00245601,PROD01014,Better price available
RET016724,ORD00245829,PROD01046,Wrong item received
RET016732,ORD00245939,PROD01017,Changed mind
RET016736,ORD00245990,PROD01015,Better price available
RET016741,ORD00246050,PROD01001,Changed mind
RET016748,ORD00246153,PROD01004,Damaged during shipping
RET016751,ORD00246182,PROD01036,Late delivery
RET016756,ORD00246211,PROD01044,Changed mind
RET016761,ORD00246288,PROD01044,Defective product
RET016767,ORD00246395,PROD01018,Product not as described
RET016768,ORD00246395,PROD01004,Size/compatibility issue
RET016769,ORD00246401,PROD01025,Defective product
RET016775,ORD00246491,PROD01054,Damaged during shipping
RET016776,ORD00246511,PROD01010,Damaged during shipping
RET016788,ORD00246635,PROD01008,Better price available
RET016796,ORD00246756,PROD01034,Size/compatibility issue
RET016799,ORD00246816,PROD01045,Late delivery
RET016800,ORD00246823,PROD01010,Wrong item received
RET016812,ORD00246992,PROD01047,Damaged during shipping
